Date,SKU,UnitPrice,Quantity,TotalPrice
21-03-2019,Butterscotch Single Scoop,60,5,300
21-03-2019,Hot Chocolate Fudge,120,1,120
21-03-2019,Vanilla Single Scoop,50,3,150
21-03-2019,Dry Fruit Double Scoop,90,4,360
21-03-2019,Vanilla Double Scoop,80,1,80
21-03-2019,Hot Chocolate Fudge,120,2,240
21-03-2019,Vanilla Double Scoop,80,3,240
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Vanilla Double Scoop,80,2,160
21-03-2019,Vanilla Single Scoop,50,4,200
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Death by Chocolate,180,2,360
22-03-2019,Vanilla Single Scoop,50,2,100
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Death by Chocolate,180,3,540
22-03-2019,Vanilla Double Scoop,80,3,240
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Cake Fudge,150,2,300
22-03-2019,Vanilla Single Scoop,50,5,250
22-03-2019,Vanilla Double Scoop,80,2,160
22-03-2019,Hot Chocolate Fudge,120,1,120
22-03-2019,Vanilla Double Scoop,80,5,400
22-03-2019,Mint Fudge,120,3,360
22-03-2019,Vanilla Double Scoop,80,1,80
22-03-2019,Vanilla Double Scoop,80,2,160
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Vanilla Double Scoop,80,1,80
22-03-2019,Cake Fudge,150,1,150
22-03-2019,Cake Fudge,150,2,300
22-03-2019,Vanilla Single Scoop,50,2,100
22-03-2019,Dry Fruit Single Scoop,60,3,180
22-03-2019,Vanilla Double Scoop,80,3,240
22-03-2019,Vanilla Double Scoop,80,4,320
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Hot Chocolate Fudge,120,1,120
22-03-2019,Vanilla Double Scoop,80,2,160
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Death by Chocolate,180,1,180
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Almond Fudge,150,2,300
22-03-2019,Vanilla Single Scoop,50,4,200
22-03-2019,Vanilla Single Scoop,50,5,250
22-03-2019,Butterscotch Double Scoop,90,4,360
22-03-2019,Cake Fudge,150,1,150
22-03-2019,Vanilla Single Scoop,50,2,100
22-03-2019,Vanilla Single Scoop,50,2,100
22-03-2019,Hot Chocolate Fudge,120,3,360
22-03-2019,Hot Chocolate Fudge,120,4,480
22-03-2019,Butterscotch Single Scoop,60,5,300
22-03-2019,Hot Chocolate Fudge,120,1,120
22-03-2019,Cafe Caramel,160,4,640
22-03-2019,Vanilla Double Scoop,80,4,320
22-03-2019,Hot Chocolate Fudge,120,3,360
22-03-2019,Vanilla Double Scoop,80,4,320
22-03-2019,Death by Chocolate,180,2,360
22-03-2019,Cafe Caramel,160,3,480
22-03-2019,Banana Split,140,2,280
22-03-2019,Caramel Crunch Single Scoop,70,4,280
22-03-2019,Butterscotch Single Scoop,60,3,180
22-03-2019,Cake Fudge,150,3,450
22-03-2019,Vanilla Double Scoop,80,5,400
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Vanilla Double Scoop,80,3,240
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Vanilla Single Scoop,50,5,250
22-03-2019,Cafe Caramel,160,4,640
22-03-2019,Vanilla Double Scoop,80,4,320
22-03-2019,Cake Fudge,150,1,150
22-03-2019,Butterscotch Double Scoop,90,5,450
22-03-2019,Vanilla Double Scoop,80,5,400
22-03-2019,Cafe Caramel,160,4,640
22-03-2019,Vanilla Double Scoop,80,1,80
22-03-2019,Dry Fruit Double Scoop,90,3,270
22-03-2019,Hot Chocolate Fudge,120,1,120
22-03-2019,Vanilla Single Scoop,50,4,200
22-03-2019,Vanilla Double Scoop,80,1,80
22-03-2019,Cake Fudge,150,2,300
22-03-2019,Butterscotch Single Scoop,60,5,300
22-03-2019,Vanilla Single Scoop,50,5,250
22-03-2019,Dry Fruit Single Scoop,60,1,60
22-03-2019,Cafe Caramel,160,5,800
22-03-2019,Dry Fruit Single Scoop,60,2,120
22-03-2019,Rocky Road Single Scoop,50,4,200
22-03-2019,Vanilla Double Scoop,80,2,160
22-03-2019,Hot Chocolate Fudge,120,3,360
22-03-2019,Cake Fudge,150,3,450
22-03-2019,Dry Fruit Double Scoop,90,5,450
22-03-2019,Cake Fudge,150,1,150
22-03-2019,Dry Fruit Double Scoop,90,5,450
22-03-2019,Vanilla Single Scoop,50,1,50
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Vanilla Single Scoop,50,3,150
22-03-2019,Butterscotch Single Scoop,60,5,300
22-03-2019,Hot Chocolate Fudge,120,4,480
22-03-2019,Hot Chocolate Fudge,120,4,480
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Vanilla Single Scoop,50,3,150
22-03-2019,Death by Chocolate,180,5,900
22-03-2019,Dry Fruit Single Scoop,60,2,120
22-03-2019,Hot Chocolate Fudge,120,4,480
22-03-2019,Butterscotch Single Scoop,60,2,120
22-03-2019,Vanilla Single Scoop,50,2,100
22-03-2019,Butterscotch Single Scoop,60,3,180
22-03-2019,Vanilla Double Scoop,80,5,400
22-03-2019,Death by Chocolate,180,1,180
22-03-2019,Hot Chocolate Fudge,120,3,360
22-03-2019,Butterscotch Single Scoop,60,3,180
22-03-2019,Butterscotch Single Scoop,60,3,180
22-03-2019,Cake Fudge,150,4,600
22-03-2019,Trilogy,160,4,640
22-03-2019,Vanilla Double Scoop,80,4,320
22-03-2019,Death by Chocolate,180,4,720
22-03-2019,Cafe Caramel,160,2,320
22-03-2019,Fig and Honey Single Scoop,60,3,180
22-03-2019,Dry Fruit Single Scoop,60,4,240
22-03-2019,Butterscotch Single Scoop,60,5,300
22-03-2019,Cafe Caramel,160,5,800
22-03-2019,Hot Chocolate Fudge,120,1,120
22-03-2019,Death by Chocolate,180,3,540
22-03-2019,Vanilla Double Scoop,80,1,80
22-03-2019,Butterscotch Double Scoop,90,3,270
22-03-2019,Dew Drop Sundae,150,2,300
22-03-2019,Vanilla Single Scoop,50,2,100
22-03-2019,Cake Fudge,150,5,750
22-03-2019,Death by Chocolate,180,4,720
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Death by Chocolate,180,4,720
22-03-2019,Cake Fudge,150,2,300
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Fig and Honey Double Scoop,90,3,270
22-03-2019,Cake Fudge,150,1,150
22-03-2019,Death by Chocolate,180,5,900
22-03-2019,Cake Fudge,150,3,450
22-03-2019,Vanilla Double Scoop,80,3,240
22-03-2019,Vanilla Double Scoop,80,1,80
22-03-2019,Butterscotch Single Scoop,60,5,300
22-03-2019,Vanilla Double Scoop,80,2,160
22-03-2019,Vanilla Double Scoop,80,4,320
22-03-2019,Vanilla Single Scoop,50,2,100
22-03-2019,Chocolate Europa Double Scoop,100,1,100
22-03-2019,Fig and Honey Double Scoop,90,2,180
22-03-2019,Hot Chocolate Fudge,120,1,120
22-03-2019,Death by Chocolate,180,4,720
22-03-2019,Hot Chocolate Fudge,120,3,360
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Death by Chocolate,180,1,180
22-03-2019,Vanilla Single Scoop,50,2,100
22-03-2019,Cake Fudge,150,3,450
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Death by Chocolate,180,2,360
22-03-2019,Cake Fudge,150,4,600
22-03-2019,Death by Chocolate,180,1,180
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Vanilla Double Scoop,80,3,240
22-03-2019,Death by Chocolate,180,3,540
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Dew Drop Sundae,150,1,150
22-03-2019,Pista Double Scoop,90,4,360
22-03-2019,Cake Fudge,150,2,300
22-03-2019,Cake Fudge,150,2,300
22-03-2019,Hot Chocolate Fudge,120,4,480
22-03-2019,Hot Chocolate Fudge,120,5,600
22-03-2019,Butterscotch Single Scoop,60,4,240
22-03-2019,Hot Chocolate Fudge,120,2,240
22-03-2019,Vanilla Double Scoop,80,5,400
22-03-2019,Hot Chocolate Fudge,120,3,360
22-03-2019,Hot Chocolate Fudge,120,1,120
22-03-2019,Cafe Caramel,160,5,800
22-03-2019,Butterscotch Single Scoop,60,5,300
22-03-2019,Vanilla Single Scoop,50,1,50
22-03-2019,Cafe Caramel,160,4,640
22-03-2019,Vanilla Double Scoop,80,4,320
23-03-2019,Death by Chocolate,180,2,360
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Death by Chocolate,180,1,180
23-03-2019,Butterscotch Single Scoop,60,3,180
23-03-2019,Butterscotch Double Scoop,90,2,180
23-03-2019,Cafe Caramel,160,4,640
23-03-2019,Cake Fudge,150,2,300
23-03-2019,Butterscotch Single Scoop,60,3,180
23-03-2019,Dry Fruit Double Scoop,90,3,270
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Vanilla Single Scoop,50,5,250
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Hot Chocolate Fudge,120,1,120
23-03-2019,Butterscotch Single Scoop,60,5,300
23-03-2019,Chocolate Europa Double Scoop,100,1,100
23-03-2019,Rocky Road Single Scoop,50,1,50
23-03-2019,Vanilla Double Scoop,80,2,160
23-03-2019,Death by Chocolate,180,3,540
23-03-2019,Vanilla Double Scoop,80,1,80
23-03-2019,Cake Fudge,150,4,600
23-03-2019,Hot Chocolate Fudge,120,3,360
23-03-2019,Caramel Crunch Double Scoop,100,3,300
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Hot Chocolate Fudge,120,3,360
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Vanilla Single Scoop,50,2,100
23-03-2019,Caramel Crunch Double Scoop,100,4,400
23-03-2019,Vanilla Double Scoop,80,3,240
23-03-2019,Death by Chocolate,180,2,360
23-03-2019,Vanilla Single Scoop,50,4,200
23-03-2019,Vanilla Single Scoop,50,1,50
23-03-2019,Butterscotch Single Scoop,60,3,180
23-03-2019,Vanilla Double Scoop,80,4,320
23-03-2019,Butterscotch Single Scoop,60,3,180
23-03-2019,Death by Chocolate,180,5,900
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Vanilla Double Scoop,80,3,240
23-03-2019,Pista Double Scoop,90,3,270
23-03-2019,Cake Fudge,150,3,450
23-03-2019,Vanilla Single Scoop,50,1,50
23-03-2019,Rocky Road Single Scoop,50,1,50
23-03-2019,Fig and Honey Double Scoop,90,4,360
23-03-2019,Hot Chocolate Fudge,120,1,120
23-03-2019,Cake Fudge,150,2,300
23-03-2019,Vanilla Double Scoop,80,1,80
23-03-2019,Vanilla Double Scoop,80,3,240
23-03-2019,Vanilla Single Scoop,50,2,100
23-03-2019,Caramel Crunch Single Scoop,70,5,350
23-03-2019,Hot Chocolate Fudge,120,3,360
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Vanilla Double Scoop,80,1,80
23-03-2019,Pista Double Scoop,90,5,450
23-03-2019,Chocolate Europa Single Scoop,70,5,350
23-03-2019,Vanilla Single Scoop,50,3,150
23-03-2019,Butterscotch Single Scoop,60,3,180
23-03-2019,Vanilla Single Scoop,50,4,200
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Dry Fruit Double Scoop,90,3,270
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Butterscotch Double Scoop,90,4,360
23-03-2019,Cake Fudge,150,4,600
23-03-2019,Butterscotch Single Scoop,60,5,300
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Death by Chocolate,180,4,720
23-03-2019,Hot Chocolate Fudge,120,2,240
23-03-2019,Death by Chocolate,180,4,720
23-03-2019,Butterscotch Single Scoop,60,2,120
23-03-2019,Cafe Caramel,160,2,320
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Butterscotch Double Scoop,90,2,180
23-03-2019,Butterscotch Single Scoop,60,2,120
23-03-2019,Death by Chocolate,180,1,180
23-03-2019,Vanilla Double Scoop,80,3,240
23-03-2019,Butterscotch Single Scoop,60,3,180
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Hot Chocolate Fudge,120,2,240
23-03-2019,Death by Chocolate,180,3,540
23-03-2019,Dry Fruit Double Scoop,90,5,450
23-03-2019,Hot Chocolate Fudge,120,1,120
23-03-2019,Hot Chocolate Fudge,120,2,240
23-03-2019,Cafe Caramel,160,2,320
23-03-2019,Banana Split,140,2,280
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Vanilla Double Scoop,80,1,80
23-03-2019,Fig and Honey Single Scoop,60,5,300
23-03-2019,Death by Chocolate,180,4,720
23-03-2019,Cafe Caramel,160,2,320
23-03-2019,Death by Chocolate,180,2,360
23-03-2019,Vanilla Single Scoop,50,2,100
23-03-2019,Death by Chocolate,180,4,720
23-03-2019,Pista Double Scoop,90,4,360
23-03-2019,Vanilla Single Scoop,50,4,200
23-03-2019,Caramel Crunch Single Scoop,70,3,210
23-03-2019,Vanilla Single Scoop,50,5,250
23-03-2019,Cake Fudge,150,1,150
23-03-2019,Butterscotch Single Scoop,60,2,120
23-03-2019,Hot Chocolate Fudge,120,1,120
23-03-2019,Vanilla Double Scoop,80,1,80
23-03-2019,Vanilla Double Scoop,80,3,240
23-03-2019,Death by Chocolate,180,5,900
23-03-2019,Butterscotch Double Scoop,90,2,180
23-03-2019,Vanilla Single Scoop,50,1,50
23-03-2019,Hot Chocolate Fudge,120,3,360
23-03-2019,Vanilla Single Scoop,50,5,250
23-03-2019,Cake Fudge,150,4,600
23-03-2019,Death by Chocolate,180,2,360
23-03-2019,Vanilla Single Scoop,50,2,100
23-03-2019,Hot Chocolate Fudge,120,1,120
23-03-2019,Butterscotch Single Scoop,60,5,300
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Hot Chocolate Fudge,120,5,600
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Cake Fudge,150,3,450
23-03-2019,Cake Fudge,150,3,450
23-03-2019,Butterscotch Single Scoop,60,5,300
23-03-2019,Vanilla Single Scoop,50,5,250
23-03-2019,Hot Chocolate Fudge,120,1,120
23-03-2019,Cafe Caramel,160,2,320
23-03-2019,Vanilla Single Scoop,50,3,150
23-03-2019,Chocolate Europa Single Scoop,70,2,140
23-03-2019,Vanilla Single Scoop,50,4,200
23-03-2019,Caramel Crunch Single Scoop,70,5,350
23-03-2019,Vanilla Single Scoop,50,4,200
23-03-2019,Hot Chocolate Fudge,120,3,360
23-03-2019,Cake Fudge,150,5,750
23-03-2019,Vanilla Double Scoop,80,1,80
23-03-2019,Dew Drop Sundae,150,3,450
23-03-2019,Vanilla Double Scoop,80,1,80
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Vanilla Double Scoop,80,4,320
23-03-2019,Death by Chocolate,180,2,360
23-03-2019,Vanilla Double Scoop,80,3,240
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Hot Chocolate Fudge,120,5,600
23-03-2019,Hot Chocolate Fudge,120,2,240
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Hot Chocolate Fudge,120,1,120
23-03-2019,Fig and Honey Double Scoop,90,1,90
23-03-2019,Cake Fudge,150,4,600
23-03-2019,Death by Chocolate,180,1,180
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Cake Fudge,150,1,150
23-03-2019,Vanilla Double Scoop,80,2,160
23-03-2019,Butterscotch Single Scoop,60,4,240
23-03-2019,Vanilla Double Scoop,80,3,240
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Vanilla Double Scoop,80,1,80
23-03-2019,Cake Fudge,150,4,600
23-03-2019,Vanilla Double Scoop,80,5,400
23-03-2019,Vanilla Single Scoop,50,3,150
23-03-2019,Hot Chocolate Fudge,120,4,480
23-03-2019,Pista Double Scoop,90,3,270
23-03-2019,Vanilla Double Scoop,80,2,160
23-03-2019,Vanilla Single Scoop,50,5,250
23-03-2019,Death by Chocolate,180,2,360
23-03-2019,Death by Chocolate,180,4,720
23-03-2019,Hot Chocolate Fudge,120,3,360
23-03-2019,Vanilla Single Scoop,50,4,200
23-03-2019,Vanilla Single Scoop,50,2,100
23-03-2019,Fig and Honey Double Scoop,90,2,180
23-03-2019,Banana Split,140,4,560
23-03-2019,Death by Chocolate,180,4,720
23-03-2019,Cake Fudge,150,4,600
23-03-2019,Death by Chocolate,180,5,900
23-03-2019,Fig and Honey Single Scoop,60,5,300
23-03-2019,Death by Chocolate,180,5,900
23-03-2019,Hot Chocolate Fudge,120,5,600
23-03-2019,Caramel Crunch Single Scoop,70,2,140
24-03-2019,Cafe Caramel,160,4,640
24-03-2019,Cake Fudge,150,4,600
24-03-2019,Hot Chocolate Fudge,120,3,360
24-03-2019,Vanilla Single Scoop,50,5,250
24-03-2019,Cake Fudge,150,3,450
24-03-2019,Cafe Caramel,160,1,160
24-03-2019,Hot Chocolate Fudge,120,2,240
24-03-2019,Fig and Honey Single Scoop,60,5,300
24-03-2019,Butterscotch Single Scoop,60,2,120
24-03-2019,Cafe Caramel,160,5,800
24-03-2019,Cafe Caramel,160,2,320
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Vanilla Single Scoop,50,2,100
24-03-2019,Vanilla Single Scoop,50,4,200
24-03-2019,Vanilla Double Scoop,80,5,400
24-03-2019,Vanilla Single Scoop,50,5,250
24-03-2019,Butterscotch Single Scoop,60,3,180
24-03-2019,Hot Chocolate Fudge,120,3,360
24-03-2019,Vanilla Single Scoop,50,1,50
24-03-2019,Butterscotch Single Scoop,60,1,60
24-03-2019,Cake Fudge,150,1,150
24-03-2019,Vanilla Double Scoop,80,2,160
24-03-2019,Hot Chocolate Fudge,120,3,360
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Death by Chocolate,180,1,180
24-03-2019,Chocolate Europa Double Scoop,100,2,200
24-03-2019,Vanilla Double Scoop,80,3,240
24-03-2019,Vanilla Single Scoop,50,5,250
24-03-2019,Butterscotch Single Scoop,60,1,60
24-03-2019,Butterscotch Single Scoop,60,4,240
24-03-2019,Vanilla Double Scoop,80,3,240
24-03-2019,Cake Fudge,150,2,300
24-03-2019,Butterscotch Single Scoop,60,5,300
24-03-2019,Death by Chocolate,180,4,720
24-03-2019,Death by Chocolate,180,4,720
24-03-2019,Hot Chocolate Fudge,120,4,480
24-03-2019,Dew Drop Sundae,150,1,150
24-03-2019,Vanilla Single Scoop,50,5,250
24-03-2019,Death by Chocolate,180,5,900
24-03-2019,Vanilla Double Scoop,80,1,80
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Cafe Caramel,160,2,320
24-03-2019,Vanilla Double Scoop,80,1,80
24-03-2019,Dry Fruit Single Scoop,60,1,60
24-03-2019,Hot Chocolate Fudge,120,2,240
24-03-2019,Cake Fudge,150,1,150
24-03-2019,Vanilla Double Scoop,80,1,80
24-03-2019,Hot Chocolate Fudge,120,3,360
24-03-2019,Vanilla Double Scoop,80,5,400
24-03-2019,Cafe Caramel,160,4,640
24-03-2019,Cafe Caramel,160,3,480
24-03-2019,Hot Chocolate Fudge,120,3,360
24-03-2019,Cake Fudge,150,2,300
24-03-2019,Vanilla Double Scoop,80,1,80
24-03-2019,Mint Fudge,120,3,360
24-03-2019,Pista Single Scoop,60,5,300
24-03-2019,Chocolate Europa Double Scoop,100,2,200
24-03-2019,Cake Fudge,150,1,150
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Hot Chocolate Fudge,120,2,240
24-03-2019,Pista Double Scoop,90,5,450
24-03-2019,Dew Drop Sundae,150,2,300
24-03-2019,Rocky Road Single Scoop,50,3,150
24-03-2019,Butterscotch Single Scoop,60,4,240
24-03-2019,Hot Chocolate Fudge,120,2,240
24-03-2019,Vanilla Double Scoop,80,2,160
24-03-2019,Death by Chocolate,180,2,360
24-03-2019,Butterscotch Single Scoop,60,3,180
24-03-2019,Butterscotch Single Scoop,60,3,180
24-03-2019,Dry Fruit Single Scoop,60,4,240
24-03-2019,Butterscotch Single Scoop,60,2,120
24-03-2019,Caramel Crunch Single Scoop,70,5,350
24-03-2019,Vanilla Single Scoop,50,1,50
24-03-2019,Hot Chocolate Fudge,120,4,480
24-03-2019,Butterscotch Single Scoop,60,5,300
24-03-2019,Butterscotch Single Scoop,60,5,300
24-03-2019,Hot Chocolate Fudge,120,3,360
24-03-2019,Cake Fudge,150,1,150
24-03-2019,Chocolate Europa Single Scoop,70,4,280
24-03-2019,Chocolate Europa Double Scoop,100,2,200
24-03-2019,Cake Fudge,150,3,450
24-03-2019,Death by Chocolate,180,1,180
24-03-2019,Vanilla Double Scoop,80,5,400
24-03-2019,Butterscotch Single Scoop,60,4,240
24-03-2019,Butterscotch Single Scoop,60,3,180
24-03-2019,Butterscotch Single Scoop,60,3,180
24-03-2019,Pista Single Scoop,60,3,180
24-03-2019,Death by Chocolate,180,1,180
24-03-2019,Hot Chocolate Fudge,120,1,120
24-03-2019,Hot Chocolate Fudge,120,4,480
24-03-2019,Cafe Caramel,160,2,320
24-03-2019,Vanilla Double Scoop,80,4,320
24-03-2019,Chocolate Europa Single Scoop,70,1,70
24-03-2019,Cake Fudge,150,2,300
24-03-2019,Hot Chocolate Fudge,120,3,360
24-03-2019,Vanilla Double Scoop,80,1,80
24-03-2019,Vanilla Single Scoop,50,5,250
24-03-2019,Vanilla Single Scoop,50,1,50
24-03-2019,Cake Fudge,150,4,600
24-03-2019,Death by Chocolate,180,4,720
24-03-2019,Hot Chocolate Fudge,120,4,480
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Vanilla Double Scoop,80,4,320
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Vanilla Single Scoop,50,3,150
24-03-2019,Banana Split,140,3,420
24-03-2019,Butterscotch Single Scoop,60,1,60
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Vanilla Single Scoop,50,3,150
24-03-2019,Hot Chocolate Fudge,120,1,120
24-03-2019,Butterscotch Single Scoop,60,4,240
24-03-2019,Vanilla Single Scoop,50,3,150
24-03-2019,Death by Chocolate,180,5,900
24-03-2019,Cake Fudge,150,5,750
24-03-2019,Dew Drop Sundae,150,2,300
24-03-2019,Vanilla Single Scoop,50,3,150
24-03-2019,Cafe Caramel,160,3,480
24-03-2019,Vanilla Double Scoop,80,1,80
24-03-2019,Butterscotch Single Scoop,60,5,300
24-03-2019,Vanilla Double Scoop,80,3,240
24-03-2019,Cake Fudge,150,3,450
24-03-2019,Vanilla Double Scoop,80,1,80
24-03-2019,Death by Chocolate,180,1,180
24-03-2019,Chocolate Europa Double Scoop,100,2,200
24-03-2019,Pista Single Scoop,60,1,60
24-03-2019,Mint Fudge,120,3,360
24-03-2019,Cake Fudge,150,1,150
24-03-2019,Hot Chocolate Fudge,120,4,480
24-03-2019,Cafe Caramel,160,4,640
24-03-2019,Hot Chocolate Fudge,120,1,120
24-03-2019,Vanilla Double Scoop,80,3,240
24-03-2019,Vanilla Single Scoop,50,2,100
24-03-2019,Death by Chocolate,180,2,360
24-03-2019,Vanilla Double Scoop,80,1,80
24-03-2019,Butterscotch Single Scoop,60,2,120
24-03-2019,Death by Chocolate,180,3,540
24-03-2019,Vanilla Single Scoop,50,2,100
24-03-2019,Hot Chocolate Fudge,120,1,120
24-03-2019,Hot Chocolate Fudge,120,2,240
24-03-2019,Butterscotch Double Scoop,90,1,90
24-03-2019,Cake Fudge,150,1,150
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Death by Chocolate,180,4,720
24-03-2019,Butterscotch Single Scoop,60,1,60
24-03-2019,Mint Fudge,120,3,360
24-03-2019,Butterscotch Single Scoop,60,3,180
24-03-2019,Death by Chocolate,180,5,900
24-03-2019,Pista Single Scoop,60,3,180
24-03-2019,Butterscotch Single Scoop,60,5,300
24-03-2019,Death by Chocolate,180,2,360
24-03-2019,Death by Chocolate,180,2,360
24-03-2019,Dew Drop Sundae,150,5,750
24-03-2019,Cake Fudge,150,5,750
24-03-2019,Pista Double Scoop,90,2,180
24-03-2019,Vanilla Single Scoop,50,1,50
24-03-2019,Fig and Honey Single Scoop,60,3,180
24-03-2019,Vanilla Single Scoop,50,1,50
24-03-2019,Cake Fudge,150,2,300
24-03-2019,Vanilla Single Scoop,50,2,100
24-03-2019,Butterscotch Single Scoop,60,2,120
24-03-2019,Butterscotch Single Scoop,60,4,240
24-03-2019,Cake Fudge,150,2,300
24-03-2019,Vanilla Double Scoop,80,5,400
24-03-2019,Vanilla Single Scoop,50,4,200
24-03-2019,Death by Chocolate,180,2,360
24-03-2019,Vanilla Double Scoop,80,3,240
24-03-2019,Vanilla Double Scoop,80,2,160
24-03-2019,Hot Chocolate Fudge,120,5,600
24-03-2019,Butterscotch Single Scoop,60,3,180
24-03-2019,Butterscotch Single Scoop,60,4,240
24-03-2019,Hot Chocolate Fudge,120,2,240
24-03-2019,Butterscotch Single Scoop,60,4,240
